factor(envID)5 factor(envID)6
7.835472 11.01102
9.433381 11.50633
9.210022 12.29789
9.251479 13.1325
10.95602 13.04406
10.55169 12.11439
9.927925 13.42218
10.04085 12.97525
11.77853 13.46084
8.85795 12.33981
9.531901 13.32731
10.13551 14.10279
9.572035 11.55236
8.684336 10.19668
8.380096 10.03999
8.111171 10.68968
7.9647 10.4547
8.429766 11.6204
7.535118 10.5604
6.785994 9.64659
6.055622 7.920742
4.741774 7.958665
5.008516 7.800974
3.661549 7.117207
4.18109 7.144439
4.08823 6.38298
4.516928 7.031199
6.467408 9.636376
6.520023 8.776783
7.10221 9.672101
6.792774 8.365932
6.595575 9.551328
6.294811 8.417695
6.623673 8.461196
9.931518 11.87323
10.34521 13.1539
12.23194 14.68419
11.07823 14.05379
10.76096 12.66995
9.877124 13.10426
10.93965 13.16094
9.535893 12.85533
11.56759 14.66398
9.238674 12.72514
10.61911 11.88226
10.46142 12.21805
10.54484 14.49816
8.953252 12.14521
10.52258 13.12499
8.233674 10.63016
7.604988 10.18875
8.022908 10.22679
9.523834 11.36564
9.466778 13.96205
8.831965 12.26969
9.047914 12.94016
9.48657 13.63655
9.901841 12.40217
10.59988 13.41326
9.665465 13.29512
8.923229 11.12805
6.156472 8.782623
4.414537 7.508568
3.78115 6.037568
3.769127 7.446858
3.945916 7.400676
4.59091 7.923875
5.524085 8.705926
5.560037 8.356417
7.765451 10.22329
8.102513 11.49892
8.658918 10.89051
9.26381 12.20864
10.80598 13.23148
10.75478 13.34288
11.99279 14.83797
11.63527 15.03358
10.93128 14.20544
12.14928 15.52644
13.13551 16.48095
13.83596 16.916
15.00172 16.8434
14.53345 17.05953
17.07389 19.58426
17.28794 20.44634
16.12472 19.16992
14.2765 16.72364
13.91889 15.53932
14.28497 15.54969
13.03508 16.97922
14.32577 16.58754
13.55202 15.49818
13.54975 17.43334
15.21923 18.55466
15.68203 18.46089
14.98648 18.11829
17.0608 18.78242
16.60122 18.83687
15.71598 20.27466
15.25114 18.83845
14.32226 16.72078
14.12331 17.2086
13.43393 15.48763
14.57375 17.21107
13.52793 16.27127
12.88529 17.96068
12.87709 16.06077
11.76209 15.48941
11.91877 13.69704
10.08838 12.91312
10.6352 12.67053
9.911916 12.18934
9.759518 11.29493
10.41352 12.60124
8.565443 12.0177
7.529523 11.14304
8.308481 11.42526
6.701323 10.65611
7.074772 10.73488
6.433921 8.490073
7.302242 9.417812
9.071311 11.44198
8.382122 10.4038
8.318858 10.33602
6.833046 9.733967
6.826008 9.457418
8.277262 10.43014
9.342365 12.37955
9.23972 12.36517
10.59111 12.77893
8.719665 12.54173
10.51702 13.77612
10.12526 12.72358
10.69031 13.2196
10.71687 14.08104
11.35819 13.72269
10.73024 12.74846
