factor(envID)5 factor(envID)6
-8.214388 -5.562278
-7.524202 -5.231261
-6.741194 -4.870205
-7.791283 -5.074832
-9.776854 -7.099412
-8.302078 -5.26608
-6.690591 -4.195915
-6.435075 -3.53202
-6.02047 -2.989711
-6.785716 -3.518892
-6.679584 -3.043304
-7.433077 -3.566306
-7.267734 -4.220996
-7.827319 -3.760429
-8.176054 -4.102689
-9.092628 -6.034466
-7.755654 -5.781502
-7.159094 -5.092778
-6.991232 -4.062562
-7.597983 -5.312796
-8.461295 -6.008412
-10.6048 -8.715893
-12.14579 -9.845743
-11.19397 -8.715474
-11.92188 -8.925072
-12.77009 -10.29895
-15.25267 -10.79866
-13.94777 -11.50999
-14.58097 -11.11829
-14.75439 -12.72242
-16.6873 -14.57156
-15.95666 -12.95481
-15.6675 -12.43121
-16.3926 -12.74629
-15.33749 -13.37595
-15.65266 -14.07468
-15.56141 -12.77461
-15.36455 -12.84695
-17.22811 -13.4298
-16.7673 -14.3465
-16.61707 -14.02491
-16.18379 -13.66897
-18.32466 -15.52499
-16.4732 -14.10246
-17.04471 -14.12612
-17.18735 -14.58808
-15.74485 -13.00495
-15.78534 -12.23954
-15.24921 -11.85508
-15.62862 -11.91486
-14.34134 -12.07966
-14.82375 -12.82267
-14.93853 -12.73314
-16.00768 -12.55346
-16.02072 -12.24771
-14.21699 -11.59511
-14.20455 -12.42104
-12.96334 -10.64357
-13.72927 -10.91747
-14.135 -12.27696
-13.8583 -11.21457
-13.29576 -11.42797
-12.69011 -9.777776
-12.10455 -9.582685
-12.59541 -9.545441
-12.48653 -9.903512
-12.95725 -9.390449
-12.04344 -9.218129
-12.07422 -8.880636
-13.16715 -9.714212
-12.70551 -9.123907
-11.29898 -9.053559
-10.32393 -7.686179
-11.39386 -9.024956
-12.01811 -8.912352
-10.80953 -9.181626
-11.99433 -9.245473
-11.00108 -7.542233
-10.03466 -6.742489
-10.75003 -8.430576
-11.26781 -8.147205
-11.68897 -8.595242
-9.698494 -7.634382
-9.498082 -7.30958
-9.530797 -7.300368
-10.18725 -6.909405
-9.750543 -7.090258
-10.93272 -8.61585
-11.8251 -9.665624
-12.69908 -10.16505
-12.0143 -8.846535
-11.77049 -9.181662
-11.89201 -8.703518
-11.4717 -8.575128
-12.63185 -9.860304
-13.40107 -10.86245
-13.36582 -10.93778
-14.08441 -12.8605
-15.15977 -11.92727
-14.77619 -12.23738
-14.48386 -12.84713
-13.28852 -10.74621
-12.81936 -10.99314
-13.34979 -10.40986
-13.8616 -10.98324
-13.36372 -10.55556
-14.2541 -11.45113
-13.92348 -11.14183
-13.30416 -10.63561
-12.27952 -9.451108
-12.42245 -10.35677
-13.38705 -10.59769
-12.13047 -9.95206
-11.9774 -8.59554
-11.53243 -9.382524
-10.37796 -8.748304
-12.58984 -9.002309
-11.67661 -9.368407
-12.11389 -10.00018
-12.60025 -10.40544
-12.96415 -10.29931
-12.42617 -11.14482
-12.36204 -9.519628
-12.34063 -9.4365
-12.81863 -9.401257
-12.5622 -10.25215
-12.51203 -9.456254
-13.04201 -9.982623
-11.79436 -8.902217
-11.548 -8.787793
-11.11197 -8.379642
-11.81353 -9.242264
-11.78378 -8.972852
-13.39762 -10.70538
-14.03532 -11.80875
-13.41765 -11.18736
-12.56924 -9.564543
-12.05635 -9.173931
-13.00911 -10.48286
-14.64352 -10.96797
-14.41104 -11.54513
-13.5548 -10.73131
-12.09666 -8.98662
-12.29126 -9.056252
-11.51222 -8.922134
-11.77892 -9.514083
-10.85993 -7.633971
-12.86034 -10.47669
-13.16489 -10.42155
-13.62134 -10.68361
-13.46227 -9.999605
-14.38453 -11.61519
-13.42956 -11.02244
-14.29174 -11.59953
-14.90772 -11.18959
-13.28945 -10.65601
-12.28973 -11.02866
-12.30249 -9.535073
-13.09913 -10.30761
-13.77781 -11.25385
-13.44669 -10.73935
-13.30411 -11.32118
-13.9862 -11.24707
-15.44214 -11.73346
-15.18151 -11.43088
-13.48707 -11.23588
-13.34381 -10.17647
-13.50021 -9.92848
-13.88239 -10.33242
-12.05235 -10.17572
-11.79505 -8.98954
-11.91153 -9.446486
-11.30745 -9.007162
-11.2387 -8.546752
-11.64287 -9.011032
-12.83161 -9.954592
-12.62784 -9.917672
-14.52163 -11.72416
-14.27522 -11.31269
-14.74281 -11.33917
-15.17449 -12.46545
-16.93864 -13.06226
-16.12972 -14.37012
-16.45139 -14.45462
-16.75237 -14.96359
-17.00339 -14.95714
-18.07132 -14.61201
-17.21059 -14.97612
-18.51582 -15.214
-18.91237 -16.17932
-17.74332 -15.12523
-16.75505 -13.90433
-16.84905 -14.31305
-15.58012 -13.15147
-15.48355 -12.55024
-15.41528 -13.16898
-17.3777 -12.57061
-17.32654 -14.88901
-17.8991 -15.52533
-16.98848 -14.91338
-16.43326 -13.98022
-18.10625 -15.88709
-18.16225 -15.5902
-19.63584 -16.33706
-20.61376 -17.89106
-20.18722 -17.86388
-22.28008 -18.55408
-22.50013 -18.84677
-21.29123 -18.80718
-22.26005 -19.12084
-20.49084 -17.91557
-19.76949 -18.28955
-20.26273 -16.93138
-20.47128 -17.13622
-19.21087 -16.35772
-18.91852 -15.45835
-19.5405 -16.68205
-18.81951 -16.1
-18.16551 -15.07953
-17.04244 -14.28321
-16.21362 -13.51145
-16.48313 -14.028
-17.06479 -15.63167
-16.62438 -13.63103
-16.89251 -14.06343
-17.37813 -14.33785
-15.34422 -13.90432
-16.2961 -12.85883
-18.04341 -13.88682
-17.75472 -14.92902
-18.38078 -15.54683
-18.30859 -15.88623
-17.61236 -15.17838
-18.3419 -15.0411
-17.15267 -14.16706
-18.04393 -15.06006
-17.35814 -14.81433
-16.93396 -13.66687
-15.56749 -14.43902
-16.38403 -13.2532
-16.10907 -12.95118
-15.65112 -10.87514
-15.50354 -12.71441
-17.61897 -14.51132
-16.22242 -13.77655
-17.99312 -15.40894
-17.90408 -15.3466
-18.17164 -15.33576
-16.85266 -14.53603
-18.57197 -16.19975
-18.56375 -16.78294
-19.2625 -16.59895
-19.3281 -16.3618
-20.3263 -16.97068
-19.5012 -16.49805
-19.53123 -16.91648
-20.26 -17.08876
-20.06885 -17.28906
-20.33351 -17.67547
-21.88792 -18.24787
-22.26341 -19.15892
-22.38363 -19.45676
-21.65996 -19.72933
-22.55636 -18.92066
-22.51063 -20.117
-22.08552 -19.66379
-22.91963 -19.07868
-23.49452 -20.60251
-23.48085 -21.3739
-22.35332 -19.85235
-24.16474 -21.70588
-25.15305 -21.5335
-24.03018 -20.71714
-24.25705 -20.86574
-22.77038 -19.4781
-22.75843 -20.10102
-22.32205 -19.35985
-22.61853 -19.99218
-21.77221 -18.63642
-22.1341 -18.86765
-22.83313 -20.42498
-23.8985 -20.74722
-24.31918 -22.41211
-24.51396 -21.75692
-24.68165 -23.14775
-24.23786 -21.72131
-24.10218 -21.3095
-22.80999 -19.43743
-21.88962 -19.47398
-22.77506 -20.76923
-23.10714 -21.68838
-24.66167 -22.14625
-23.93784 -20.8283
-24.52177 -21.55881
-24.44153 -21.33276
-23.5706 -20.58153
-23.28406 -20.54581
-23.02677 -19.77039
-22.66521 -20.55041
-23.61636 -20.45728
-24.02547 -20.43107
-22.9685 -20.12917
-23.0305 -20.74846
-22.58452 -20.14558
-23.00049 -19.62926
-22.56856 -19.70991
-23.3273 -20.1914
-22.96119 -20.40292
-23.66113 -20.33805
-23.92716 -21.38353
-24.0956 -21.78126
-25.03139 -21.32562
-26.63992 -22.988
-24.98082 -22.24625
-26.17936 -23.4056
-25.07774 -22.51913
-26.36853 -23.66984
-24.57721 -22.51536
-26.359 -23.19666
-25.74939 -22.84571
-25.79856 -23.13906
-26.4698 -23.98679
-26.6193 -24.12107
-25.4848 -23.68015
-26.5049 -23.27341
-26.26646 -23.88434
-26.88652 -23.7574
-26.89086 -23.02912
-25.23074 -23.19085
-25.63412 -23.34141
-26.18077 -23.88068
-27.02257 -24.47868
-25.85731 -23.54397
-26.35292 -23.14443
-24.18179 -21.29059
-24.38788 -21.36009
-24.69423 -21.14342
-23.19903 -20.24674
-23.45635 -20.64397
-22.74221 -20.01501
-22.9657 -20.10707
-23.91213 -20.91017
-25.79454 -23.00991
