factor(envID)4 factor(envID)6
-0.4235955 0.4224926
-0.2952267 1.770967
1.875378 4.51208
5.26567 6.635755
4.631945 6.587988
4.631003 6.520375
5.567159 6.563058
7.755588 8.726998
7.543935 8.517422
7.526067 8.722909
5.607917 7.858733
6.741834 8.44213
6.6961 8.665871
7.086316 7.427474
6.943955 7.954763
6.832524 8.11173
7.275919 7.903414
7.321286 8.353131
6.561781 8.111647
7.424563 8.522917
8.172387 10.03476
8.469102 10.24771
10.06923 9.919308
9.4949 11.43341
9.948756 11.21468
10.14417 11.32121
9.124359 10.68337
8.475972 10.28151
9.516843 9.991559
10.76862 12.66432
10.35951 11.86578
12.15606 12.77716
11.80528 14.2676
12.98711 15.36731
13.73768 14.70566
14.25492 14.50891
14.56084 15.16202
12.95409 14.0054
13.13061 13.49977
11.51536 13.16873
9.714994 12.04135
9.811809 10.75143
10.20923 10.72512
10.78683 12.22599
10.8356 12.47937
10.1737 11.26274
9.867819 11.71469
10.89444 12.00832
12.11064 12.34619
13.59161 13.71962
15.92521 16.31064
14.22023 14.87465
13.74851 14.89143
14.12945 14.87098
14.81136 16.65906
16.60249 17.3939
15.83261 16.93368
15.62248 17.26197
14.46983 16.04357
13.20891 15.67732
12.95572 14.33352
13.26743 14.68506
13.84579 15.45211
14.99348 15.63574
13.27549 14.77066
13.81948 14.02909
13.31975 14.87821
13.66942 15.4583
11.88303 13.14499
10.69164 12.19522
10.40313 11.21072
11.49742 12.06781
10.51673 11.59924
10.71947 11.59387
9.915539 11.91128
10.23062 11.28035
10.40077 12.18613
8.655748 9.924943
8.184737 8.843898
7.178057 9.042874
6.993505 8.696427
7.73673 9.080201
7.328033 8.41043
7.303221 8.938785
7.698836 9.090519
8.21759 9.808733
9.044467 10.62785
9.036132 9.528584
8.83251 9.082321
8.326091 9.664722
8.077612 9.615494
8.458729 10.11671
7.951041 9.607312
7.703957 9.166093
7.198237 8.6387
7.225602 9.443121
8.775606 11.33825
10.01123 10.58509
9.975911 11.40722
11.20178 12.76549
11.97866 12.3602
11.16078 12.27648
12.67766 12.90476
12.72288 14.19163
13.97759 14.47023
13.7955 16.19045
14.04716 14.66818
13.93179 16.10258
15.20149 16.82038
14.40986 17.01779
14.54703 16.25115
14.07763 15.30838
15.26982 16.66607
14.2884 16.74777
13.92867 15.60587
13.85454 14.71153
12.95601 14.69737
12.7798 13.85927
13.22849 15.16752
12.37938 13.55142
12.1105 13.73888
11.87025 13.30017
12.91762 14.31399
12.99848 12.61343
11.3857 12.96552
12.69929 13.89068
12.7623 14.33434
14.75576 15.63508
15.6988 16.54443
15.63971 15.91553
14.26847 15.82496
15.12568 16.41888
14.00737 15.19831
15.0337 15.3835
12.88584 15.29834
12.54827 14.68093
13.17431 13.86622
13.10848 14.98206
13.07291 14.13476
12.7358 14.39204
12.94962 14.33874
13.22441 14.44814
13.88888 14.8408
13.52035 14.28149
12.3732 14.9591
13.4726 14.32999
15.01844 16.09923
15.36619 16.43224
14.24665 16.04319
16.32475 16.7809
15.03038 16.58209
14.62487 16.62333
13.94334 16.15416
14.8913 16.9733
14.81973 15.02998
13.6107 15.51769
14.3868 15.315
13.77829 15.18752
13.29672 15.0295
12.47199 14.12158
10.85748 13.04016
11.13236 12.09283
10.77056 11.68856
10.06948 11.12121
9.020752 10.46384
8.535603 9.705542
6.964939 8.440027
8.559878 9.860851
9.657924 10.84906
8.921876 10.55441
8.593472 9.555437
7.983063 10.20343
9.306446 9.906608
9.47113 10.73929
8.516915 10.03023
9.384925 9.936538
7.497911 8.502821
8.847898 9.404744
5.757664 7.570686
5.547015 7.271184
6.57191 6.406478
6.060961 7.568013
5.706469 6.359926
4.257664 6.419468
4.756666 5.204438
2.723285 4.706809
4.044091 5.709211
4.349552 5.543949
4.151178 6.133687
4.657599 5.479855
3.674657 4.973142
4.677463 6.607974
4.661199 6.00313
4.13938 5.976107
3.965591 6.09038
4.016113 5.723874
5.115668 7.400311
5.383278 6.242781
5.016248 5.442944
4.242549 4.94701
3.535483 2.977216
3.27608 4.469884
2.278466 2.901376
1.168504 2.825483
1.525629 1.826434
1.139414 2.42362
2.054344 2.921826
0.6965279 2.565341
1.75713 2.663846
0.05892017 0.8268881
-1.615771 -0.4248182
-1.603305 0.6264193
0.9270078 2.401409
0.8894187 2.661091
0.3889398 2.368802
-0.3102685 0.7950411
0.2710493 2.23678
-0.5388669 0.9094549
-0.3950802 1.563017
-0.9823159 0.5315493
-0.9407458 1.04275
-0.1075175 0.8195633
-0.9471109 0.01140633
-1.701841 0.3374874
-1.120033 0.3169912
0.5882672 2.028685
2.198194 4.038646
2.143055 3.884193
2.662526 3.394099
0.7741642 2.800409
0.551096 2.053019
-0.1323752 1.035063
-0.4572134 1.040078
0.5618097 2.881122
1.395606 2.520966
0.1978618 1.21487
-0.1135826 0.70604
-0.1995865 1.408291
-1.574854 -0.3708994
-2.055037 -0.684577
-1.405288 -1.566988
-1.1666 0.3249451
-0.9888929 0.6422053
-1.653394 -0.6150641
-3.172446 -0.9245598
-1.592615 -0.342058
-2.333077 -1.681046
-2.080017 -1.434558
-3.145109 -1.780362
-1.069078 -1.150675
-1.81044 -1.061912
-2.49854 -1.203149
-1.992043 0.1222921
-0.04704188 0.493609
-1.339245 0.3373595
-1.907098 -1.34755
-1.046894 -0.03362432
-0.4193964 0.8526536
-0.4507927 1.191028
-0.8026236 0.5685318
-0.01021896 1.460043
0.1943531 1.393583
0.3414721 1.934219
2.354981 3.658565
-0.2127764 0.6183967
-0.3682246 1.693156
-0.7340468 0.4358497
-3.162996 -2.110022
-2.209524 -1.625474
-0.7731866 -0.09300577
-1.369825 0.7999105
-0.6906832 -0.06959912
-2.488386 0.3888401
0.09193964 -0.005789892
-0.3309275 0.9457421
-1.728299 -0.2580549
-3.042489 -2.336038
-4.421872 -4.218147
-3.718439 -3.455633
-4.616461 -4.496343
-5.422212 -4.14732
-6.297159 -4.159805
-6.100325 -4.865637
-6.334668 -4.982949
-5.348852 -3.920252
-6.923522 -6.264025
-8.441993 -6.889643
-9.457448 -7.559793
-8.794998 -7.30543
-8.621627 -7.637975
-8.81433 -7.276736
-8.39517 -6.702745
-7.160277 -6.22986
-8.257234 -6.8631
-6.613202 -5.458922
-7.803071 -5.625801
-7.802313 -5.832376
-8.655183 -6.741551
-9.120017 -7.619894
-9.666183 -8.172627
-9.554624 -8.624135
-9.220955 -8.179455
-8.580562 -8.331779
-7.840492 -6.564921
-5.759389 -3.519581
-7.034226 -5.192222
-7.242607 -5.974468
-8.360661 -6.833128
-8.947764 -6.939136
-8.758639 -7.983415
-7.765639 -7.427105
-9.05359 -7.842362
-9.438287 -8.001708
-9.705577 -8.343687
-8.275392 -5.564585
-6.587027 -4.929835
-5.419428 -4.099299
-6.730432 -5.18713
-5.667345 -4.53699
-6.841209 -6.037121
-7.721548 -6.20861
-7.023592 -4.745585
-7.542226 -5.625016
-7.915499 -6.951518
-8.730451 -7.13509
-8.624316 -5.923393
-7.304048 -6.309962
-8.464409 -7.983609
-8.454278 -7.015253
-6.310409 -5.176145
-5.334489 -4.534956
-4.5653 -3.200111
-3.405264 -2.828034
-2.886171 -0.560865
-3.6247 -1.555916
-2.635547 -0.8304695
-1.487713 0.07204896
-1.204392 -0.9338651
-2.056899 -0.2521447
-2.419588 -0.7008643
-1.113842 -1.03205
0.1411827 0.981983
0.2373739 1.556408
0.9118515 1.806484
0.09376006 0.4385397
-0.526175 0.12268
-0.5343249 0.4213379
-0.6898231 0.4974621
-1.539909 -0.2308962
-1.214607 0.5993904
-1.603464 1.172115
-1.519143 0.2788097
-2.547386 -1.546119
-4.810715 -3.021241
-6.154528 -4.083199
-7.163724 -6.056742
-5.145384 -4.918385
-5.666651 -4.30634
-4.837023 -3.320981
-4.433793 -3.105121
-3.924116 -2.451002
-4.053725 -2.119561
-4.256544 -1.941109
-4.632854 -2.598338
-3.737558 -1.91609
-1.768985 -0.9817065
-1.352727 -0.8677925
-1.335022 -0.02197471
-1.328228 -0.1739106
-0.5151811 0.8032241
-1.427068 -0.08908004
-0.7540645 0.5435752
0.1214341 1.561117
-1.112961 0.6402168
-2.428078 -1.427301
-2.957505 -1.295422
-2.802365 -2.753334
-4.523629 -3.089357
-5.386798 -3.538999
-4.340482 -2.950533
-4.145826 -2.803797
-3.569403 -2.00132
-2.94573 -1.724248
-3.550266 -2.069595
-4.10881 -2.681657
-2.179468 -1.407731
-3.036147 -1.357723
-2.972017 -2.232366
-3.455133 -1.632933
-3.424396 -1.706504
-3.426562 -0.8477095
-2.576177 -1.393816
-2.466325 -0.6364469
-2.570245 -1.09272
-2.196489 -1.409426
-2.775839 -1.4724
-2.873474 -0.6332586
-3.521885 -2.393275
-1.42036 -0.913443
-0.9718884 0.1838059
-0.204758 0.943823
0.4996356 2.202464
-1.002629 0.6304355
-2.161532 -1.125018
-3.931808 -3.111612
-3.780285 -2.771372
-3.721554 -2.938969
-3.520344 -1.694469
-3.768758 -2.34786
-3.315844 -2.744043
-3.731136 -2.722081
-3.677114 -2.76051
-4.547357 -4.014082
-4.957267 -3.361605
-5.768647 -4.794743
-3.846822 -3.156642
-5.533268 -3.927087
-4.799205 -3.986673
-4.220472 -2.826799
-4.087537 -2.975291
-2.671168 -1.101127
-0.7232588 -0.4567357
-0.6665957 -0.1940329
-0.3112957 1.149053
-0.2380542 0.9813167
-1.217238 0.6833618
-0.1324759 1.314818
-0.1348726 0.9790464
1.172247 1.410683
0.6501255 2.069209
1.283239 3.474948
1.641321 4.267758
3.285519 4.141019
2.995339 5.061511
3.066001 5.170267
2.98352 4.298593
2.569962 4.030809
2.060657 2.947496
2.042236 3.517056
1.172082 2.662345
0.2209165 0.766876
-0.4525609 0.462983
1.204888 2.045438
1.414402 1.453702
1.975974 2.279391
1.775818 2.875842
2.58971 3.20686
1.751958 3.429881
1.896217 3.931822
2.637343 3.649053
2.310645 3.258393
0.6297996 2.047253
1.981122 2.404384
2.984454 4.149362
3.942806 5.284342
2.409952 3.7338
3.846305 5.078771
2.865101 4.451577
5.462594 6.625912
4.225995 4.551392
3.727974 5.117382
3.647868 4.879242
3.44928 4.105274
4.457871 6.015867
3.76639 4.958194
3.712205 5.360778
3.925769 6.529191
5.183733 6.428883
4.82408 6.264411
5.521606 8.237407
6.850977 8.411562
6.834509 8.792148
6.346052 8.347724
5.939778 8.282716
5.076245 5.660127
5.98086 6.270483
4.10574 5.670396
3.929519 5.714503
3.383588 4.610654
4.95534 6.952887
3.381484 5.012796
4.483335 6.466898
4.673048 6.442995
6.153119 8.057395
5.742279 6.390326
3.97301 4.977219
5.530084 6.027764
6.729856 8.18029
8.12967 9.392761
7.692382 9.43605
8.012766 9.509512
8.71687 9.370163
7.960833 9.519033
8.748472 10.31025
8.832773 10.21414
9.098502 10.69523
9.420824 9.876496
9.563325 10.21463
8.904715 10.50218
7.900924 9.529194
9.7725 10.4413
8.970173 10.25543
6.423237 7.972963
7.536789 8.109829
8.515786 9.130291
8.850572 10.58193
8.668716 10.01899
8.764264 10.45933
9.110466 10.32051
10.15629 11.91234
9.877628 11.29632
8.947327 10.62678
9.333265 10.27609
10.9574 11.49064
11.08576 12.20859
12.49581 14.10297
12.75865 15.43271
13.88563 15.50154
14.45383 16.29788
15.63693 16.58097
15.50332 15.95662
14.53085 16.06011
15.25819 16.09427
14.58435 16.51396
13.70853 15.68664
13.37852 15.82614
14.13857 16.45281
13.33858 14.18347
13.35764 14.23824
13.20353 14.64293
14.30728 16.37278
14.96248 16.77623
14.92687 16.61324
14.72293 17.34564
16.76624 18.13762
16.58333 18.19847
15.96133 17.17044
16.30541 17.865
15.67291 15.91491
14.38085 15.13195
15.36263 15.96457
15.83838 17.52277
16.1706 18.25442
16.73966 18.12899
17.67937 18.98264
17.81292 18.33231
17.25912 17.31783
16.87214 17.71988
16.93999 19.37659
17.95583 18.30291
18.16359 19.6584
19.53277 21.03989
18.36793 19.70263
17.69573 19.01274
17.26722 18.40412
16.7286 17.66763
15.98567 17.45058
16.01432 18.37992
16.28558 17.05384
15.67281 16.64295
15.69096 16.32198
15.77359 17.08805
16.50438 17.96995
14.55997 16.56786
13.20694 15.58045
13.92355 14.45323
13.01773 14.49364
12.31669 13.47458
9.982767 11.01762
9.584991 11.02079
9.906337 11.27757
9.812343 10.38595
8.942983 11.49516
10.95294 12.74713
11.01325 12.29066
10.46591 11.91642
9.606866 10.99525
9.930626 10.98606
10.40093 10.56569
9.685075 10.73164
10.40477 10.95499
10.82806 12.19401
11.27963 12.42285
10.75823 13.68847
13.23569 14.92978
15.64727 16.01186
15.6613 16.57203
14.08769 15.48418
12.96656 15.57302
14.59224 15.55116
14.10439 15.27752
13.26654 16.03418
13.37254 14.08663
12.28847 13.99971
11.72471 12.7165
10.02315 12.97532
10.03688 12.35084
12.34143 14.3266
13.94192 15.82423
14.25812 15.2312
15.55633 16.6244
14.39116 15.19259
13.00617 14.40313
12.71011 14.53915
13.14461 14.3896
12.49008 14.16526
13.10355 14.76198
11.27995 13.4094
12.12521 13.43379
12.10068 13.88214
12.4427 14.22962
12.53162 14.35809
13.2369 15.05376
13.52348 15.47327
15.17433 16.18516
15.96541 17.64381
16.13557 17.4739
15.38966 16.5273
15.21576 16.74775
13.24422 15.45547
13.22409 14.64458
12.77406 13.92404
13.74783 14.78413
12.85541 12.85983
12.11996 12.98332
12.35242 13.50334
12.35767 13.77787
11.13501 12.72604
9.666644 10.35017
10.40315 10.88915
9.953956 10.95763
10.97717 12.51608
10.33632 12.80445
11.12116 12.18489
10.80609 12.45941
10.24431 12.08383
10.31235 12.3121
10.90555 12.68062
10.585 13.50303
10.78097 12.02605
10.91988 12.67833
12.34741 13.56933
10.19119 11.61359
8.774161 11.10308
8.356332 9.687352
7.837001 9.378263
6.644231 8.404596
5.883319 8.023635
7.071107 7.828983
6.920909 8.625052
7.858565 9.417031
8.465243 9.123374
7.746449 8.01892
8.665174 10.7402
8.608035 9.918712
7.54492 9.310699
6.956322 9.166126
9.624005 11.23434
8.951766 11.00522
9.731159 10.37986
9.985064 10.28801
8.625065 10.88445
9.389167 10.52938
10.65509 11.8896
10.30664 11.28258
7.286974 8.768079
7.061705 8.987852
5.7742 7.551383
6.282219 7.736037
5.325624 6.861583
5.619391 6.981789
4.925878 6.36165
5.261802 7.000063
6.80052 8.42194
6.855548 8.286375
6.261098 7.930666
7.248426 8.774551
6.603955 8.076336
7.794757 8.366426
6.619495 8.941435
7.363472 9.443326
8.509355 9.398763
9.37056 9.932646
7.527509 8.678688
6.729102 7.307346
8.511138 10.87696
9.25615 9.855345
8.738345 9.769392
8.118938 10.25791
8.247738 9.382157
8.371197 10.17836
7.655673 9.039034
7.163001 10.36795
8.966996 9.543102
9.153512 9.558237
9.800419 10.81292
10.00748 11.56354
10.7412 12.55194
8.277983 10.205
8.404363 9.398031
9.392149 9.887072
9.052346 10.83003
8.98151 9.743911
8.839742 9.73266
7.781524 9.589444
7.806793 9.575217
7.626133 9.218774
8.81489 9.738335
8.858261 9.86201
8.635463 10.48146
8.742907 10.94382
8.873376 10.44621
10.28 11.7169
10.38786 11.58205
11.63877 12.95079
13.1436 15.09356
13.59341 15.61041
13.39133 15.30208
13.65293 14.89519
15.56637 17.03839
17.15406 18.47365
17.81624 18.49684
19.09411 19.85504
18.50298 19.39537
18.70094 20.408
19.99937 20.68534
19.19118 20.94153
18.76773 20.04533
18.35375 19.25469
18.24054 19.00061
18.87277 19.56562
19.91201 20.59311
20.06605 21.3705
18.82006 20.29808
19.91993 21.78091
20.70704 21.7902
20.18486 21.20616
21.53978 22.23143
20.41726 21.35657
20.8126 21.44028
20.0573 22.29261
20.99797 21.94388
20.82451 22.53157
19.79791 21.40904
20.7005 22.29102
20.89726 21.99052
21.34138 21.49989
20.11193 21.50057
20.38962 21.06327
20.75906 21.55892
19.27573 22.3149
20.28273 21.51409
19.35146 21.3216
20.07537 21.02269
21.58541 22.82832
22.12937 22.76302
23.17758 24.55646
26.08854 27.08027
26.45646 28.27012
27.11621 28.16071
26.29136 28.76638
27.48969 28.72022
26.51612 27.77533
26.29654 26.4906
25.63875 26.70429
25.74268 27.11374
24.5428 26.30791
22.46239 23.4218
22.74823 24.11754
22.7595 23.08305
21.04625 22.19943
20.63676 22.05549
19.34202 21.6915
19.98713 21.2243
19.06611 20.4232
